"paper_id","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD026287","BiologicalAgent","species","species","Arabidopsis","True"
"PXD026287","BiologicalAgent","tissue","organ","nuclei","True"
"PXD026287","BiologicalAgent","cell_type","cell_type","","False"
"PXD026287","BiologicalAgent","disease_state","disease","WT, mutant","True"
"PXD026287","BiologicalAgent","sample_source","material_type","2-week-old seedlings","True"
"PXD026287","BiologicalAgent","age","age","2-week-old","True"
"PXD026287","BiologicalAgent","anatomic_site_tumor","anatomic_site_tumor","","False"
"PXD026287","BiologicalAgent","BMI","BMI","","False"
"PXD026287","BiologicalAgent","cell_line","cell_line","","False"
"PXD026287","BiologicalAgent","sex","sex","","False"
"PXD026287","BiologicalAgent","strain","strain","ecotype Colombia-0","True"
"PXD026287","BiologicalAgent","material_type","material_type","2-week-old seedlings","True"
"PXD026287","BiologicalAgent","developmental_stage","developmental_stage","","False"
"PXD026287","TechnicalAgent","acquisition_method","acquisition_method","","False"
"PXD026287","TechnicalAgent","alkylation_reagent","alkylation_reagent","","False"
"PXD026287","TechnicalAgent","alkylation_concentration","alkylation_concentration","","False"
"PXD026287","TechnicalAgent","cleavage_agent","cleavage_agent","","False"
"PXD026287","TechnicalAgent","collision_energy","collision_energy","","False"
"PXD026287","TechnicalAgent","enrichment_method","enrichment_method","","False"
"PXD026287","TechnicalAgent","fractionation_method","fractionation","","False"
"PXD026287","TechnicalAgent","fragmentation_method","fragmentation","","False"
"PXD026287","TechnicalAgent","instrument","instrument","LTQ Orbitrap Velos Pro","True"
"PXD026287","TechnicalAgent","ionization_type","ionization_type","","False"
"PXD026287","TechnicalAgent","labeling","label","label-free","True"
"PXD026287","TechnicalAgent","reduction_reagent","reduction_reagent","","False"
"PXD026287","TechnicalAgent","reduction_concentration","reduction_concentration","","False"
"PXD026287","ExperimentalDesignAgent","biological_replicate","replicates","3 biological replicates per line | 12","True"
"PXD026287","ExperimentalDesignAgent","technical_replicate","technical_replicates","five slices from the same lane | 5","True"
"PXD026287","ExperimentalDesignAgent","experimental_design","experimental_design","","False"
"PXD026287","ExperimentalDesignAgent","factor_value","factor_value","genotype (WT, HAKAIpro:HAKAI-GFP/hakai, MTApro:MTA-GFP/mta, hakai-2 MTApro:MTA-GFP/mta)","True"
"PXD026287","ExperimentalDesignAgent","number_of_fractions","fractions","5","True"
"PXD026287","ExperimentalDesignAgent","number_of_technical_replicates","technical_replicates","five slices from the same lane | 5","True"
"PXD026287","ExperimentalDesignAgent","number_of_biological_replicates","replicates","3 biological replicates per line | 12","True"
"PXD026287","ExperimentalDesignAgent","number_of_samples","number_of_samples","12","True"
