pxd	data_file	category	field	assessed_value	gold_value	normalized_assessed_value	normalized_gold_value	status	match_method	similarity
PXD006003	20130104_MH_TIL_26_11.raw	Biological	characteristics[age]		61Y		61y	gold_only	unmatched	0.000000
PXD006003	20130104_MH_TIL_26_11.raw	Biological	characteristics[cell line]	WM266–4, WM115, A375, Mel526, Mel624, Mel76, Mel04, YUMMER1.7		wm266 4 wm115 a375 mel526 mel624 mel76 mel04 yummer1.7		assessed_only	unmatched	0.000000
PXD006003	20130104_MH_TIL_26_11.raw	Biological	characteristics[cell type]	melanoma cells	melanoma cell	melanoma cells	melanoma cell	matched	fuzzy	0.962963
PXD006003	20130104_MH_TIL_26_11.raw	Biological	characteristics[disease]	metastatic melanoma		metastatic melanoma		assessed_only	unmatched	0.000000
PXD006003	20130104_MH_TIL_26_11.raw	Biological	characteristics[disease]		melanoma		melanoma	gold_only	unmatched	0.000000
PXD006003	20130104_MH_TIL_26_11.raw	Biological	characteristics[organism part]	melanoma		melanoma		assessed_only	unmatched	0.000000
PXD006003	20130104_MH_TIL_26_11.raw	Biological	characteristics[organism]	homo sapiens		homo sapiens		assessed_only	unmatched	0.000000
PXD006003	20130104_MH_TIL_26_11.raw	Biological	characteristics[sex]		male		male	gold_only	unmatched	0.000000
PXD006003	20130104_MH_TIL_26_11.raw	Technical	comment[cleavage agent details]		NT=Trypsin; AC=MS:1001251; CS=(?⇐[KR])(?!P)		cv:ms:1001251	gold_only	unmatched	0.000000
PXD006003	20130104_MH_TIL_26_11.raw	Technical	comment[dissociation method]	NT=beam-type collision-induced dissociation;AC=MS:1000422		cv:ms:1000422		assessed_only	unmatched	0.000000
PXD006003	20130104_MH_TIL_26_11.raw	Technical	comment[fragment mass tolerance]	10 ppm		10 ppm		assessed_only	unmatched	0.000000
PXD006003	20130104_MH_TIL_26_11.raw	Technical	comment[instrument]	Q Exactive Plus	Q Exactive Plus	q exactive plus	q exactive plus	matched	exact_normalized	1.000000
PXD006003	20130104_MH_TIL_26_11.raw	Technical	comment[label]	label free sample	Unlabeled sample	label free sample	unlabeled sample	matched	fuzzy	0.787879
PXD006003	20130104_MH_TIL_26_11.raw	Technical	comment[label]		SILAC heavy		silac heavy	gold_only	unmatched	0.000000
PXD006003	20130104_MH_TIL_26_11.raw	Technical	comment[ms2 mass analyzer]	orbitrap		orbitrap		assessed_only	unmatched	0.000000
PXD006003	20130104_MH_TIL_26_11.raw	Technical	comment[precursor mass tolerance]	8 ppm		8 ppm		assessed_only	unmatched	0.000000
PXD006003	20130104_MH_TIL_26_11.raw	Technical	comment[proteomics data acquisition method]	data-dependent acquisition		data-dependent acquisition		assessed_only	unmatched	0.000000
PXD006003	20130104_MH_TIL_26_11.raw	Technical	technology type	proteomic profiling by mass spectrometry		proteomic profiling by mass spectrometry		assessed_only	unmatched	0.000000
PXD006003	20130104_MH_TIL_26_11.raw	ExperimentalDesign	characteristics[biological replicate]	3		3		assessed_only	unmatched	0.000000
PXD006003	20130104_MH_TIL_26_11.raw	ExperimentalDesign	comment[fraction identifier]	1	1	1	1	matched	exact_normalized	1.000000
PXD006003	20130104_MH_TIL_26_11.raw	ExperimentalDesign	comment[technical replicate]	1		1		assessed_only	unmatched	0.000000
PXD006003	20130104_MH_TIL_26_11.raw	ExperimentalDesign	factor value[disease]	metastatic melanoma		metastatic melanoma		assessed_only	unmatched	0.000000
PXD006003	20130104_MH_TIL_26_11.raw	ExperimentalDesign	factor value[experimental design]	treatment (TIL, anti-PD1), response (responders, non-responders)		treatment til anti-pd1 response responders non-responders		assessed_only	unmatched	0.000000
PXD006003	20130228_MH_TIL-21_3.raw	Biological	characteristics[age]		45Y		45y	gold_only	unmatched	0.000000
PXD006003	20130228_MH_TIL-21_3.raw	Biological	characteristics[cell line]	WM266–4, WM115, A375, Mel526, Mel624, Mel76, Mel04, YUMMER1.7		wm266 4 wm115 a375 mel526 mel624 mel76 mel04 yummer1.7		assessed_only	unmatched	0.000000
PXD006003	20130228_MH_TIL-21_3.raw	Biological	characteristics[cell type]	melanoma cells	melanoma cell	melanoma cells	melanoma cell	matched	fuzzy	0.962963
PXD006003	20130228_MH_TIL-21_3.raw	Biological	characteristics[disease]	metastatic melanoma		metastatic melanoma		assessed_only	unmatched	0.000000
PXD006003	20130228_MH_TIL-21_3.raw	Biological	characteristics[disease]		melanoma		melanoma	gold_only	unmatched	0.000000
PXD006003	20130228_MH_TIL-21_3.raw	Biological	characteristics[organism part]	melanoma		melanoma		assessed_only	unmatched	0.000000
PXD006003	20130228_MH_TIL-21_3.raw	Biological	characteristics[organism]	homo sapiens		homo sapiens		assessed_only	unmatched	0.000000
PXD006003	20130228_MH_TIL-21_3.raw	Biological	characteristics[sex]		female		female	gold_only	unmatched	0.000000
PXD006003	20130228_MH_TIL-21_3.raw	Technical	comment[cleavage agent details]		NT=Trypsin; AC=MS:1001251; CS=(?⇐[KR])(?!P)		cv:ms:1001251	gold_only	unmatched	0.000000
PXD006003	20130228_MH_TIL-21_3.raw	Technical	comment[dissociation method]	NT=beam-type collision-induced dissociation;AC=MS:1000422		cv:ms:1000422		assessed_only	unmatched	0.000000
PXD006003	20130228_MH_TIL-21_3.raw	Technical	comment[fragment mass tolerance]	10 ppm		10 ppm		assessed_only	unmatched	0.000000
PXD006003	20130228_MH_TIL-21_3.raw	Technical	comment[instrument]	Q Exactive Plus	Q Exactive Plus	q exactive plus	q exactive plus	matched	exact_normalized	1.000000
PXD006003	20130228_MH_TIL-21_3.raw	Technical	comment[label]	label free sample	Unlabeled sample	label free sample	unlabeled sample	matched	fuzzy	0.787879
PXD006003	20130228_MH_TIL-21_3.raw	Technical	comment[label]		SILAC heavy		silac heavy	gold_only	unmatched	0.000000
PXD006003	20130228_MH_TIL-21_3.raw	Technical	comment[ms2 mass analyzer]	orbitrap		orbitrap		assessed_only	unmatched	0.000000
PXD006003	20130228_MH_TIL-21_3.raw	Technical	comment[precursor mass tolerance]	8 ppm		8 ppm		assessed_only	unmatched	0.000000
PXD006003	20130228_MH_TIL-21_3.raw	Technical	comment[proteomics data acquisition method]	data-dependent acquisition		data-dependent acquisition		assessed_only	unmatched	0.000000
PXD006003	20130228_MH_TIL-21_3.raw	Technical	technology type	proteomic profiling by mass spectrometry		proteomic profiling by mass spectrometry		assessed_only	unmatched	0.000000
PXD006003	20130228_MH_TIL-21_3.raw	ExperimentalDesign	characteristics[biological replicate]	3		3		assessed_only	unmatched	0.000000
PXD006003	20130228_MH_TIL-21_3.raw	ExperimentalDesign	comment[fraction identifier]	1		1		assessed_only	unmatched	0.000000
PXD006003	20130228_MH_TIL-21_3.raw	ExperimentalDesign	comment[fraction identifier]		3		3	gold_only	unmatched	0.000000
PXD006003	20130228_MH_TIL-21_3.raw	ExperimentalDesign	comment[technical replicate]	1		1		assessed_only	unmatched	0.000000
PXD006003	20130228_MH_TIL-21_3.raw	ExperimentalDesign	factor value[disease]	metastatic melanoma		metastatic melanoma		assessed_only	unmatched	0.000000
PXD006003	20130228_MH_TIL-21_3.raw	ExperimentalDesign	factor value[experimental design]	treatment (TIL, anti-PD1), response (responders, non-responders)		treatment til anti-pd1 response responders non-responders		assessed_only	unmatched	0.000000
PXD006003	20130228_MH_TIL-36_3.raw	Biological	characteristics[age]		50Y		50y	gold_only	unmatched	0.000000
PXD006003	20130228_MH_TIL-36_3.raw	Biological	characteristics[cell line]	WM266–4, WM115, A375, Mel526, Mel624, Mel76, Mel04, YUMMER1.7		wm266 4 wm115 a375 mel526 mel624 mel76 mel04 yummer1.7		assessed_only	unmatched	0.000000
PXD006003	20130228_MH_TIL-36_3.raw	Biological	characteristics[cell type]	melanoma cells	melanoma cell	melanoma cells	melanoma cell	matched	fuzzy	0.962963
PXD006003	20130228_MH_TIL-36_3.raw	Biological	characteristics[disease]	metastatic melanoma		metastatic melanoma		assessed_only	unmatched	0.000000
PXD006003	20130228_MH_TIL-36_3.raw	Biological	characteristics[disease]		melanoma		melanoma	gold_only	unmatched	0.000000
PXD006003	20130228_MH_TIL-36_3.raw	Biological	characteristics[organism part]	melanoma		melanoma		assessed_only	unmatched	0.000000
PXD006003	20130228_MH_TIL-36_3.raw	Biological	characteristics[organism]	homo sapiens		homo sapiens		assessed_only	unmatched	0.000000
PXD006003	20130228_MH_TIL-36_3.raw	Biological	characteristics[sex]		male		male	gold_only	unmatched	0.000000
PXD006003	20130228_MH_TIL-36_3.raw	Technical	comment[cleavage agent details]		NT=Trypsin; AC=MS:1001251; CS=(?⇐[KR])(?!P)		cv:ms:1001251	gold_only	unmatched	0.000000
PXD006003	20130228_MH_TIL-36_3.raw	Technical	comment[dissociation method]	NT=beam-type collision-induced dissociation;AC=MS:1000422		cv:ms:1000422		assessed_only	unmatched	0.000000
PXD006003	20130228_MH_TIL-36_3.raw	Technical	comment[fragment mass tolerance]	10 ppm		10 ppm		assessed_only	unmatched	0.000000
PXD006003	20130228_MH_TIL-36_3.raw	Technical	comment[instrument]	Q Exactive Plus	Q Exactive Plus	q exactive plus	q exactive plus	matched	exact_normalized	1.000000
PXD006003	20130228_MH_TIL-36_3.raw	Technical	comment[label]	label free sample	Unlabeled sample	label free sample	unlabeled sample	matched	fuzzy	0.787879
PXD006003	20130228_MH_TIL-36_3.raw	Technical	comment[label]		SILAC heavy		silac heavy	gold_only	unmatched	0.000000
PXD006003	20130228_MH_TIL-36_3.raw	Technical	comment[ms2 mass analyzer]	orbitrap		orbitrap		assessed_only	unmatched	0.000000
PXD006003	20130228_MH_TIL-36_3.raw	Technical	comment[precursor mass tolerance]	8 ppm		8 ppm		assessed_only	unmatched	0.000000
PXD006003	20130228_MH_TIL-36_3.raw	Technical	comment[proteomics data acquisition method]	data-dependent acquisition		data-dependent acquisition		assessed_only	unmatched	0.000000
PXD006003	20130228_MH_TIL-36_3.raw	Technical	technology type	proteomic profiling by mass spectrometry		proteomic profiling by mass spectrometry		assessed_only	unmatched	0.000000
PXD006003	20130228_MH_TIL-36_3.raw	ExperimentalDesign	characteristics[biological replicate]	3		3		assessed_only	unmatched	0.000000
PXD006003	20130228_MH_TIL-36_3.raw	ExperimentalDesign	comment[fraction identifier]	1		1		assessed_only	unmatched	0.000000
PXD006003	20130228_MH_TIL-36_3.raw	ExperimentalDesign	comment[fraction identifier]		3		3	gold_only	unmatched	0.000000
PXD006003	20130228_MH_TIL-36_3.raw	ExperimentalDesign	comment[technical replicate]	1		1		assessed_only	unmatched	0.000000
PXD006003	20130228_MH_TIL-36_3.raw	ExperimentalDesign	factor value[disease]	metastatic melanoma		metastatic melanoma		assessed_only	unmatched	0.000000
