pxd	data_file	category	field	assessed_value	gold_value	normalized_assessed_value	normalized_gold_value	status	match_method	similarity
PXD002049	TCGA-AG-A00H-01A-31_W_VU_20121008_A0218_4B_R_FR01.raw	Biological	characteristics[disease]	colon and rectal tumors	colon and rectal tumors	colon and rectal tumors	colon and rectal tumors	matched	exact_normalized	1.000000
PXD002049	TCGA-AG-A00H-01A-31_W_VU_20121008_A0218_4B_R_FR01.raw	Biological	characteristics[organism part]	rectum	rectum	rectum	rectum	matched	exact_normalized	1.000000
PXD002049	TCGA-AG-A00H-01A-31_W_VU_20121008_A0218_4B_R_FR01.raw	Biological	characteristics[organism part]	colon	colon	colon	colon	matched	exact_normalized	1.000000
PXD002049	TCGA-AG-A00H-01A-31_W_VU_20121008_A0218_4B_R_FR01.raw	Biological	characteristics[organism]	Homo sapiens	Homo sapiens	homo sapiens	homo sapiens	matched	exact_normalized	1.000000
PXD002049	TCGA-AG-A00H-01A-31_W_VU_20121008_A0218_4B_R_FR01.raw	Technical	comment[cleavage agent details]	AC=MS:1001251;NT=Trypsin	AC=MS:1001251;NT=Trypsin	cv:ms:1001251	cv:ms:1001251	matched	cv_accession	1.000000
PXD002049	TCGA-AG-A00H-01A-31_W_VU_20121008_A0218_4B_R_FR01.raw	Technical	comment[instrument]	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=LTQ Orbitrap Velos;AC=MS:1001742	cv:ms:1001742	cv:ms:1001742	matched	cv_accession	1.000000
PXD002049	TCGA-AG-A00H-01A-31_W_VU_20121008_A0218_4B_R_FR01.raw	Technical	comment[label]	AC=MS:1002038;NT=label free sample	AC=MS:1002038;NT=label free sample	cv:ms:1002038	cv:ms:1002038	matched	cv_accession	1.000000
PXD002049	TCGA-AG-A00H-01A-31_W_VU_20121008_A0218_4B_R_FR01.raw	Technical	comment[ms2 mass analyzer]	AC=MS:1000484; NT=Orbitrap	AC=MS:1000484; NT=Orbitrap	cv:ms:1000484	cv:ms:1000484	matched	cv_accession	1.000000
PXD002049	TCGA-AG-A00H-01A-31_W_VU_20121008_A0218_4B_R_FR01.raw	Technical	comment[precursor mass tolerance]	10 ppm	10 ppm	10 ppm	10 ppm	matched	exact_normalized	1.000000
PXD002049	TCGA-AG-A00H-01A-31_W_VU_20121008_A0218_4B_R_FR01.raw	ExperimentalDesign	characteristics[biological replicate]	1		1		assessed_only	unmatched	0.000000
PXD002049	TCGA-AG-A00H-01A-31_W_VU_20121008_A0218_4B_R_FR01.raw	ExperimentalDesign	comment[fraction identifier]	1	1	1	1	matched	exact_normalized	1.000000
PXD002049	TCGA-AG-A00H-01A-31_W_VU_20121008_A0218_4B_R_FR02.raw	Biological	characteristics[disease]	colon and rectal tumors	colon and rectal tumors	colon and rectal tumors	colon and rectal tumors	matched	exact_normalized	1.000000
PXD002049	TCGA-AG-A00H-01A-31_W_VU_20121008_A0218_4B_R_FR02.raw	Biological	characteristics[organism part]	rectum	rectum	rectum	rectum	matched	exact_normalized	1.000000
PXD002049	TCGA-AG-A00H-01A-31_W_VU_20121008_A0218_4B_R_FR02.raw	Biological	characteristics[organism part]	colon	colon	colon	colon	matched	exact_normalized	1.000000
PXD002049	TCGA-AG-A00H-01A-31_W_VU_20121008_A0218_4B_R_FR02.raw	Biological	characteristics[organism]	Homo sapiens	Homo sapiens	homo sapiens	homo sapiens	matched	exact_normalized	1.000000
PXD002049	TCGA-AG-A00H-01A-31_W_VU_20121008_A0218_4B_R_FR02.raw	Technical	comment[cleavage agent details]	AC=MS:1001251;NT=Trypsin	AC=MS:1001251;NT=Trypsin	cv:ms:1001251	cv:ms:1001251	matched	cv_accession	1.000000
PXD002049	TCGA-AG-A00H-01A-31_W_VU_20121008_A0218_4B_R_FR02.raw	Technical	comment[instrument]	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=LTQ Orbitrap Velos;AC=MS:1001742	cv:ms:1001742	cv:ms:1001742	matched	cv_accession	1.000000
PXD002049	TCGA-AG-A00H-01A-31_W_VU_20121008_A0218_4B_R_FR02.raw	Technical	comment[label]	AC=MS:1002038;NT=label free sample	AC=MS:1002038;NT=label free sample	cv:ms:1002038	cv:ms:1002038	matched	cv_accession	1.000000
PXD002049	TCGA-AG-A00H-01A-31_W_VU_20121008_A0218_4B_R_FR02.raw	Technical	comment[ms2 mass analyzer]	AC=MS:1000484; NT=Orbitrap	AC=MS:1000484; NT=Orbitrap	cv:ms:1000484	cv:ms:1000484	matched	cv_accession	1.000000
PXD002049	TCGA-AG-A00H-01A-31_W_VU_20121008_A0218_4B_R_FR02.raw	Technical	comment[precursor mass tolerance]	10 ppm	10 ppm	10 ppm	10 ppm	matched	exact_normalized	1.000000
PXD002049	TCGA-AG-A00H-01A-31_W_VU_20121008_A0218_4B_R_FR02.raw	ExperimentalDesign	characteristics[biological replicate]	1		1		assessed_only	unmatched	0.000000
PXD002049	TCGA-AG-A00H-01A-31_W_VU_20121008_A0218_4B_R_FR02.raw	ExperimentalDesign	comment[fraction identifier]	2	2	2	2	matched	exact_normalized	1.000000
PXD002049	TCGA-AG-A00H-01A-31_W_VU_20121008_A0218_4B_R_FR03.raw	Biological	characteristics[disease]	colon and rectal tumors	colon and rectal tumors	colon and rectal tumors	colon and rectal tumors	matched	exact_normalized	1.000000
PXD002049	TCGA-AG-A00H-01A-31_W_VU_20121008_A0218_4B_R_FR03.raw	Biological	characteristics[organism part]	rectum	rectum	rectum	rectum	matched	exact_normalized	1.000000
PXD002049	TCGA-AG-A00H-01A-31_W_VU_20121008_A0218_4B_R_FR03.raw	Biological	characteristics[organism part]	colon	colon	colon	colon	matched	exact_normalized	1.000000
PXD002049	TCGA-AG-A00H-01A-31_W_VU_20121008_A0218_4B_R_FR03.raw	Biological	characteristics[organism]	Homo sapiens	Homo sapiens	homo sapiens	homo sapiens	matched	exact_normalized	1.000000
PXD002049	TCGA-AG-A00H-01A-31_W_VU_20121008_A0218_4B_R_FR03.raw	Technical	comment[cleavage agent details]	AC=MS:1001251;NT=Trypsin	AC=MS:1001251;NT=Trypsin	cv:ms:1001251	cv:ms:1001251	matched	cv_accession	1.000000
