pxd	data_file	category	field	assessed_value	gold_value	normalized_assessed_value	normalized_gold_value	status	match_method	similarity
PXD005445	QEp15-2570_AMY.raw	Biological	characteristics[age]	one year post conception to 42 years		one year post conception to 42 years		assessed_only	unmatched	0.000000
PXD005445	QEp15-2570_AMY.raw	Biological	characteristics[age]		13406D		13406d	gold_only	unmatched	0.000000
PXD005445	QEp15-2570_AMY.raw	Biological	characteristics[disease]	normal		normal		assessed_only	unmatched	0.000000
PXD005445	QEp15-2570_AMY.raw	Biological	characteristics[disease]		uninfected		uninfected	gold_only	unmatched	0.000000
PXD005445	QEp15-2570_AMY.raw	Biological	characteristics[organism part]	brain	brain	brain	brain	matched	exact_normalized	1.000000
PXD005445	QEp15-2570_AMY.raw	Biological	characteristics[organism]	homo sapiens	Homo sapiens	homo sapiens	homo sapiens	matched	exact_normalized	1.000000
PXD005445	QEp15-2570_AMY.raw	Biological	characteristics[sex]		male		male	gold_only	unmatched	0.000000
PXD005445	QEp15-2570_AMY.raw	Technical	comment[cleavage agent details]		NT=Trypsin;AC=MS:1001251		cv:ms:1001251	gold_only	unmatched	0.000000
PXD005445	QEp15-2570_AMY.raw	Technical	comment[dissociation method]	NT=beam-type collision-induced dissociation;AC=MS:1000422	AC=MS:1000422;NT=HCD	cv:ms:1000422	cv:ms:1000422	matched	cv_accession	1.000000
PXD005445	QEp15-2570_AMY.raw	Technical	comment[fragment mass tolerance]	11 ppm		11 ppm		assessed_only	unmatched	0.000000
PXD005445	QEp15-2570_AMY.raw	Technical	comment[instrument]	Q Exactive Plus	AC=MS:1002634; NT=Q Exactive Plus	q exactive plus	cv:ms:1002634	matched	exact_normalized	1.000000
PXD005445	QEp15-2570_AMY.raw	Technical	comment[label]	label free sample	AC=MS:1002038;NT=label free sample	label free sample	cv:ms:1002038	matched	exact_normalized	1.000000
PXD005445	QEp15-2570_AMY.raw	Technical	comment[ms2 mass analyzer]	orbitrap	AC=MS:1000484; NT=Orbitrap	orbitrap	cv:ms:1000484	matched	exact_normalized	1.000000
PXD005445	QEp15-2570_AMY.raw	Technical	comment[precursor mass tolerance]	6 ppm		6 ppm		assessed_only	unmatched	0.000000
PXD005445	QEp15-2570_AMY.raw	Technical	comment[proteomics data acquisition method]	data-dependent acquisition		data-dependent acquisition		assessed_only	unmatched	0.000000
PXD005445	QEp15-2570_AMY.raw	Technical	technology type	proteomic profiling by mass spectrometry		proteomic profiling by mass spectrometry		assessed_only	unmatched	0.000000
PXD005445	QEp15-2570_AMY.raw	ExperimentalDesign	characteristics[biological replicate]	16		16		assessed_only	unmatched	0.000000
PXD005445	QEp15-2570_AMY.raw	ExperimentalDesign	characteristics[biological replicate]		1		1	gold_only	unmatched	0.000000
PXD005445	QEp15-2570_AMY.raw	ExperimentalDesign	comment[fraction identifier]	15		15		assessed_only	unmatched	0.000000
PXD005445	QEp15-2570_AMY.raw	ExperimentalDesign	comment[technical replicate]	1		1		assessed_only	unmatched	0.000000
PXD005445	QEp15-2570_AMY.raw	ExperimentalDesign	factor value[disease]	normal		normal		assessed_only	unmatched	0.000000
